src,dst
9854764028,947950585
947950585,6436119636
6436119636,6982978596
947950078,9854764034
9854764034,9854764018
9854764018,6593517834
947949973,6436119632
6436119632,9767027279
9767027279,9854917352
9854917352,947950538
947950538,9854917353
9854917353,9854917351
9854917351,947950085
11655637399,11655637398
11655637398,9854764046
9854764046,947950939
947950939,9854764047
9854764047,947950310
947950538,6436119630
6436119630,947950202
947950202,9854764080
9854764080,9854764079
9854764079,947950678
947950678,6436186877
6436186877,947950538
947950939,947950757
947950757,11655637400
11655637400,9854764062
9854764062,9854764063
9854764063,947950148
947950928,11655604859
11655604859,9767027233
9767027233,947950981
947950981,947950304
947950304,9854764064
9854764064,947951046
947951046,947950601
947950601,947950492
947950492,9854764065
9854764065,947950033
947950033,947951022
947951022,947950557
947950979,947950600
947950660,947950012
947950012,11655598861
11655598861,947950288
563659644,947950016
947950016,9852527198
9852527198,947950097
947950097,9852527199
9852527199,12880309549
12880309549,9852527200
9852527200,9852527201
9852527201,6435847156
6435847156,11645391548
947950140,9767027236
9767027236,947950622
947950585,9854764021
9854764021,6593517823
947950605,10255352604
10255352604,10255352602
10255352602,10255363534
10255363534,947950660
947950660,947950691
947950691,9854764069
9854764069,947950090
947950090,947950140
947950140,947950848
947950848,9854764068
9854764068,947950216
947950216,947950700
947950700,9767027232
9767027232,11655604856
11655604856,947950938
9074559219,947957996
947957996,6480876016
6480876016,6480876014
6480876014,6480876013
6480876013,6480876012
6480876012,6480876015
6480876015,947957959
947957959,6734558275
6734558275,947957980
947957980,6480876011
6480876011,6480876010
6480876010,6480876009
6480876009,6480876008
6480876008,947958004
947958004,9827041732
9827041732,9827041733
9827041733,947957947
947957947,13307008877
13307008877,947957968
947957968,12919003090
12919003090,4511151385
4511151385,9827041735
9827041735,9827041734
9827041734,4511151386
4511151386,12919003092
12919003092,12919003093
12919003093,12919003094
12919003094,12919003095
12919003095,12919003096
12919003096,12919003097
12919003097,12919003098
12919003098,12919003099
280740678,1867171623
1867171623,2431986014
2431986014,5137961058
5137961058,2431986031
2431986031,5137961064
5137961064,563659506
563659506,8285355078
8285355078,6469711664
6469711664,563659507
563659507,8285355075
8285355075,563659508
563659508,910549680
988038988,11841922698
11841922698,988039006
988039006,988039008
988039008,9767010870
9767010870,2431986126
2431986126,11841922701
11841922701,9861910930
9861910930,267193237
988038990,988039012
988039012,988039011
988039011,5977627148
1191294738,1191294830
1191294830,1191294827
1191294827,1191294662
1191294662,9857987459
9857987459,9857987458
9857987458,1191294810
1191294810,1191294743
1191294743,1191294833
1191294788,1191294764
1191294764,3661513071
1196284249,1368026275
1368026275,1869899356
1196284250,1368026275
1368026275,1196284242
1196284246,1196284262
1196284262,10242766862
10242766862,1196284247
1196284247,1368026295
1368026295,1869899376
1869899376,10242766869
10242766869,1196284235
1196284234,1368026324
1368026324,1869899364
1196284257,1368026349
1368026349,1869899376
1196284263,1368026324
1368026324,1869899353
1196284258,1368026326
1368026326,1196284246
1196284247,1368026326
1368026326,1196284237
1196284235,1196284261
1196284261,5983851456
5983851456,1368026281
1368026281,1368026279
1368026279,1869899364
1869899364,1196284252
1196284252,10242766871
10242766871,1196284255
1196284255,1869899353
1869899353,1196284243
1196284243,1368026327
1368026327,1869899356
1869899356,1196284260
1196284260,10242766870
10242766870,1196284253
1196284253,1196284242
1196284242,1869899373
1869899373,1196284238
1196284238,1196284246
1196284244,1368026349
1368026349,1196284261
562615491,562615490
562615490,7258255642
7258255642,943559793
943559793,10262239740
10262239740,9843486085
9843486085,10262239755
10262239755,10262239787
10262239787,12247941870
12247941870,562615476
562615476,9843579518
9843579518,9843554413
9843554413,9743073670
9743073670,11980204992
11980204992,9743073674
9743073674,943560221
943560221,6436685299
6436685299,11980204981
11980204981,9794237550
9794237550,12247941868
12247941868,6576464215
6576464215,11801983082
11801983082,6351713174
267249905,1271972158
1271972158,12247941862
12247941862,1271972174
1271972174,12247941865
12247941865,1271972182
1271972182,11801983081
11801983081,9794237549
9794237549,11980204974
11980204974,9794237551
9843880940,1271983673
1271983673,1271983675
943830751,12953158472
12953158472,12953158469
12953158469,12953158467
1328248405,1328248380
1328248380,1328248415
1328248415,1328248390
1328248390,1328248368
1328248368,1328248401
1328248401,1328248378
1328248378,1328248413
1328248366,1328248421
1328248421,1328248398
1328248398,1328248375
1328248375,1328248369
1328248369,1328248418
1328248418,1328248394
1328248394,1328248371
1328248371,1328248406
1328248406,1328248384
1328248384,1328248420
1328248420,1328248397
1328248397,1328248374
9835235882,11792915426
11792915426,1328248395
1328248395,13633346699
13633346699,1328248372
1328248372,1328248407
1328248407,1328248385
1328248385,1328248379
1328248379,1328248414
1328248414,1328248389
1328248389,1328248367
1328248367,1328248403
1328248403,1328248381
1328248381,1328248416
1328248416,1328248391
1328248391,1328248387
1328248387,1328248363
1328248363,1328248400
1328248400,1328248377
1328248377,1328248412
1328248412,1328248388
1328248388,1328248366
1328248366,1328248364
1328248364,1328248402
1328248402,1328248396
1328248396,1328248413
1328248413,1328248373
1328248373,1328248408
1328248408,1328248386
1328248386,1328248422
1328248422,1328248399
1328248399,1328248376
1328248376,1328248410
1328248410,1328248404
1328248404,1328248382
1328248382,1328248417
1328248417,1328248393
1328248393,1328248370
1328248370,1328248405
1328248405,1328248383
1368026278,1368026302
1368026281,1368026348
1368026348,1368026276
1368026293,1368026290
1368026323,1368026309
1368026313,1368026338
1368026332,1368026308
1368026299,1368026344
1368026342,1368026327
1368026295,1368026304
1368026279,1368026336
1368026336,1368026277
1368026336,943876028
943876028,1196284263
1196284263,943875823
943875823,1368026323
1368026323,1368026278
1368026278,943875747
943875747,1196284249
1196284249,943875749
943875749,1368026290
1368026290,943876102
943876102,1368026338
1368026338,943875787
943875787,1196284237
1196284237,943875792
943875792,1368026344
1368026344,1368026308
1368026308,943876162
943876162,1196284257
1196284257,943875586
943875586,1368026348
1377836563,9862064712
9862064712,9868064660
9868064660,10262015691
10262015691,6436636041
6436636041,9862064701
9862064701,9862064713
9862064713,10616921925
1377836522,1377836610
1377836610,1377836622
1377836622,9861786449
9861786449,9861786448
9861786448,10262049406
10262049406,9861786447
9861786447,1377836589
1377836589,9861786446
9861786446,10262052620
10262052620,9861786445
9861786445,9861786444
9861786444,1377836544
1377836544,1377836571
1377836571,1377836649
1377836649,1377836549
1377836549,1377836608
1377836608,1377836632
1377836632,1377836600
1377836600,939284650
2805319583,10262071411
10262071411,1377836585
1377836585,6436784634
6436784634,939284657
939284657,1377836577
1377836577,10261858453
10261858453,4231802081
4231802081,10261858446
10261858446,10261858436
10261858436,4231802082
4231802082,1377836605
1377836605,1811703552
1811703552,10261858476
10261858476,10261858483
10261858483,1811703548
1811703548,10262146403
10262146403,10261858501
10261858501,939284651
939284651,6436763709
6436763709,1811703516
1811703516,1377836540
1377836540,4231806589
4231806589,4231806590
4231806590,939284650
939284650,1811703534
1811703534,9861741365
9861741365,10261849299
10261849299,939284643
939284643,9862068925
9862068925,1811703542
1811703542,939284659
939284659,1377836654
1377836654,1811703540
1811703540,6436636039
6436636039,939284658
939284658,10261879712
10261879712,10261879709
10261879709,1811703565
1811703565,9867367341
9867367341,9861738088
9861738088,5306193607
5306193607,1811703549
1811703549,10261879717
10261879717,5306193602
5306193602,1811703556
1811703556,9861738104
9861738104,10261879721
10261879721,1811703546
1811703546,10261879727
10261879727,10756012499
1377836537,1377836563
1377836563,1377836620
1377836620,6436888882
6436888882,6436636045
6436636045,10616921935
1453692200,1453714259
1453714264,1453692198
1453692198,1453714266
1453714278,1453692187
1453714265,1453714278
1453714278,1453714271
1453714271,1453714274
1453714274,1453714272
1453714272,1453714266
1453714266,1453714284
1453714284,1453714259
1453714259,1453714265
1453714274,1453692199
1453758019,6918479534
6918479534,1453758014
1453758014,6436027678
6436027678,1453758029
1453758029,1453757998
1453757998,1453758000
1453758000,1453714280
1453758038,10536842703
10536842703,1453758005
1453758005,1453757996
1453757996,9829951534
9829951534,9829951535
9829951535,1453758023
1453758023,9713050846
9713050846,1453758004
1453758004,9832240831
9832240831,10936691507
10936691507,1453757995
1453757995,1453758018
1453758018,9829951532
9829951532,1453758000
1453758000,9829951533
9829951533,9829976025
9829976025,1453758033
249791841,9832260689
9832260689,2912295520
2912295520,2912295517
2912295517,2912295507
2912295507,2912295508
2912295508,2912295509
2912295509,2912295512
2912295512,2912295513
2912295513,2912295516
2912295516,2912295515
2912295515,2912295514
2912295514,2912295511
267259426,1523205416
1523205416,9843958846
9843958846,9843555989
9843555989,1523205412
1523205412,1523205426
1523205426,9843742110
9843742110,267259435
1549833103,1549833140
1549833140,1549833104
1549833104,1549833148
1549833148,1549833170
1549833170,1549833132
1549833132,1549833096
1549833096,1549833077
1549833077,1549833134
1549833134,1549833067
1549833067,1549833097
1549833097,1549833157
1549833157,1549833152
1549833152,1549833164
1549833164,1549833099
1549833099,1549833092
1549833092,1549833133
1549833133,1549833110
1549833110,1549833106
1549833106,1549833112
1549833112,1549833149
1549833149,1549833158
1549833158,1549833116
1549833116,1549833135
1549833135,1549833079
1549833079,1549833101
1549833101,1549833105
1549833105,1549833102
1549833102,1549833127
1549833127,1549833168
1549833168,1549833136
1549833136,1549833080
1549833080,1549833137
1549833137,1549833084
1549833103,915368105
1549833109,1549833113
1549833113,1549833128
1549833128,1549833161
1549833161,1549833119
1549833084,1549833074
1549833074,1549833165
1549833165,1549833115
1549833115,1549833143
1549833143,1549833122
1549833122,1549833114
1549833114,1549833103
1549833075,1549833131
1549833131,1549833126
1549833126,1549833130
1549833130,1549833123
1549833123,1549833087
1549833087,1549833066
1549833107,1549833093
1549833093,1549833111
1549833111,1549833138
6192089893,6192089894
6192089894,1549833150
1549833150,1549833091
1549833091,1549833121
1549833121,1549833166
1549833166,1549833072
1549833072,1549833153
1549833084,12676185364
12676185364,1549833091
1549833149,1549833118
1549833118,1549833125
1549833125,1549833162
1549833162,1549833151
1549833151,1549833086
1549833086,1549833100
1549833100,1549833070
1549833070,1549833169
1549833169,1549833075
1549833075,1549833141
1549833141,1549833095
1549833095,1549833089
1549833089,1549833114
1549833136,1549833071
1549833071,1549833065
1549833110,1549833083
1549833086,1549833098
1549833098,1549833066
1549833066,1549833160
1549833160,1549833081
1549833081,1549833064
1549833064,1549833109
1549833109,1549833146
1549833146,1549833090
1549833090,1549833119
1549833119,1549833069
1549833069,1549833147
1549833147,1549833084
1549835320,1549835356
1549835356,1549835341
1549835318,1549835383
1549835383,1549835328
1549835328,1549835351
1549835379,1549835336
1549835336,1549835323
1549835323,1549835339
1549835339,1549835381
1549835343,1549835354
1549835354,1549835383
1549835371,1549835340
1549835340,1549835354
1549835354,1549835378
1549835378,1549835347
1549835347,1549835380
1549835380,1549835376
1549835376,1549835316
1549835316,1549835369
1549835369,1549835370
1549835370,1549835329
1549835329,1549835330
1549835330,1549835361
1549835361,1549835335
1549835335,9835234358
9835234358,1549835337
1549835337,9835234357
9835234357,1549835352
1549835352,9835234356
9835234356,9835234355
9835234355,9835234354
9835234354,9835234353
9835234353,1549835358
1549835358,1549835327
1549835327,1549835355
1549835345,1549835376
1549835368,1549835314
1549835314,1549835334
1549835334,1549835313
1549835313,1549835381
1549835381,1549835344
1549835344,1549835322
1549835322,1549835348
1549835348,1549835367
1549835367,1549835332
1549835332,1549835321
1549835321,9835235892
9835235892,9835235891
9835235891,9835235890
9835235890,9835235889
9835235889,1549835374
1549835374,1549835372
1549835372,1549835350
1549835350,1549835379
1549835379,1549835355
1549835316,1549835362
1549835363,1549835316
1549835360,2822365976
2822365976,2822365978
2822365978,1549835312
1549835312,2822365980
2822365980,2822365982
2822365982,2822365983
2822365983,2822365981
2822365981,1549835343
1549835343,2822365979
2822365979,2822365977
2822365977,2822365975
2822365975,1549835341
1549835341,2822365973
2822365973,2822365971
2822365971,2822365970
2822365970,1549835368
1549835368,2822365972
2822365972,2822365974
2822365974,1549835360
1549835312,1549835365
1549835365,1549835373
1549835373,1549835345
1549835345,1549835363
1549835363,1549835382
1549835382,1549835324
1549835324,1549835315
1549835315,1549835359
1549835359,1549835355
1549835355,1549835366
1549835348,1549835349
1549835349,1549835353
1549835353,1549835326
1549835326,1549835374
1549836071,9835714227
9835714227,1549836049
1549836049,4231757298
4231757298,1549836047
1549836047,915368842
9835660257,9835660259
9835660259,1549836040
1549836040,9835660260
9835660260,9835660253
9835660253,1549836060
1549836060,1549836032
1549836032,1549836045
1549836045,1549836034
1549836034,9837623631
9837623631,1549836053
1549836053,1549836050
1549836050,1549836029
1549836029,6725933179
6725933179,6725938386
6725938386,1549836067
1549836067,1549836052
1549836052,1549836031
1549836047,9837623628
9837623628,9837623627
9837623627,9837623624
9837623624,1549836064
1549836064,9837623625
9837623625,9837623626
9837623626,1549836068
1549836068,1549836031
1549836031,1549836070
1549836070,1549836049
1549836690,1549836689
1549836689,5179521926
5179521926,1549836688
1867171634,11831005149
11831005149,1549884827
1549892455,7227097235
7227097235,1549892440
1549892440,9861971804
9861971804,9861971803
9861971803,1549892442
1549892442,1549892434
1549892434,9861971802
9861971802,1549892479
1549892479,9861971801
9861971801,1549892464
1549892464,10246214822
10246214822,7227097238
7227097238,1549892458
1549892458,915368514
1811692179,1811692169
1811692169,9861741328
9861741328,1549892463
1549892463,9861700991
9861700991,1549892460
1549892460,9861700990
9861700990,11775572695
11775572695,1549892481
1549892481,9861700992
9861700992,1549892462
1549892462,9861700993
9861700993,9861700994
9861700994,1549892459
1549892459,9861700995
9861700995,1549892470
1549892470,1549892468
1549892468,6191575237
6191575237,6656748658
6656748658,1549892454
1549892454,1549892427
1549892427,1549892471
1549892456,1549892482
1549892482,9861700989
9861700989,1549892478
1549892478,9861700988
9861700988,9861700987
9861700987,1549892431
1549892431,9861700986
9861700986,1549892429
1549892429,9861700983
9861700983,9861700984
9861700984,9861700985
9861700985,1549892436
1549892436,1549892453
1549892453,1549892426
1549892459,11150161623
11150161623,1549892429
1549892429,6656755536
1549892467,9861741346
9861741346,1549892424
1549892424,9861741345
9861741345,9861741344
9861741344,1549892471
1549892471,9861741347
9861741347,9861741348
9861741348,1549892446
1549892446,5209562473
5209562473,6734341550
6734341550,6120456538
6120456538,5209562474
5209562474,5209562475
5209562475,6908263120
6908263120,6120456547
6120456547,5209562476
1549892466,5567579691
5567579691,5567579690
5567579690,5567579699
5567579699,5567579693
5567579693,5567579692
5567579692,1549892473
1549892473,5567579695
5567579695,5567579694
5567579694,1549892472
1549892472,5567579697
5567579697,5567579696
5567579696,1549892476
1549892476,5567579698
5567579698,1549892432
1549892474,1549892431
1549892431,11150161622
11150161622,1549892481
1549892463,11150161620
11150161620,1549892482
1549892482,9861700979
9861700979,9861700980
9861700980,9861700981
9861700981,1549892474
1549892474,9861700977
9861700977,9861700978
9861700978,6656755536
6656755536,9861700982
9861700982,1549892453
1549892453,1549892425
1549892425,9861741343
9861741343,9861741342
9861741342,9861741341
9861741341,11150161627
11150161627,1549892427
1633262437,9767010898
9767010898,13113964275
13113964275,13113964277
13113964277,13113964281
13113964281,13113964276
13113964276,1633262438
1633262438,5340271718
5340271718,621248537
1633262432,1633262433
1633262433,1633262435
1633262435,9682296134
9682296134,1633262437
1633262436,9682296137
9682296137,1633262434
1633262434,563662810
563662810,6436451292
6436451292,267193167
267193167,267609419
1453714288,12922746054
12922746054,1453714262
1453714262,12922746052
12922746052,6785996676
6785996676,1453757993
1453757993,11151648805
11151648805,11151634803
11151634803,1453714280
1453714280,11151634801
11151634801,1765105570
1765105570,11151634799
11151634799,12272909109
12272909109,9713050847
9713050847,1453714277
1453714277,1453714279
1453714279,1453714269
9841256781,9843627501
9843627501,9843627499
9843627499,9843627502
9843627502,9843598726
9843598726,9843627503
9843627503,9843598740
9843598740,9843598725
9843598725,9843627500
9843627500,9843627504
9843627504,9843598728
9843598728,9843598738
9843598738,1681456845
1681456845,1681456844
1681456844,1681456841
1681456841,9843598746
9843598746,1681456839
1681456839,9843598737
9843598737,1681456836
1681456836,1681456834
1681456834,1681456832
1681456832,1681456829
1681456829,1681456828
1681456828,9843598736
9843598736,1681456833
1681456833,1681456838
1681456838,9843598761
9843598761,1681456831
1681456831,9843598735
9843598735,9843598733
9843598733,9843598734
9843598734,9843598732
9843598732,9843598730
9843598730,9843598729
9843598729,9843598731
9843598731,1681488726
1681456944,1681456951
1681456951,1681457005
1681456893,9843810253
9843810253,9843810252
9843810252,9843810251
9843810251,1681456955
1681456955,9801289742
9801289742,1681457009
1681457009,9801289743
9801289743,1681457027
1681457027,1681457024
1681457024,11279764202
11279764202,1681457042
1681457042,9801289744
9801289744,1681457120
1681457120,1681457143
1681457143,9801289741
9801289741,1681457154
1681457154,1681457158
1681457158,1681457153
1681457153,11279772806
11279772806,1681457149
1681457149,1681457137
1681457137,11279764201
11279764201,1681457138
1681457138,9801289740
9801289740,9801289739
9801289739,1681457161
1681457161,1681457163
1681457163,9801289738
9801289738,1681457159
1681457159,1681457157
1681457157,1681457148
1681457148,1681457144
1681457144,1681457142
1681457142,1681457129
1681457129,1681457125
1681457125,9801289737
9801289737,1681457122
1681457122,1681457124
1681457124,9801289736
9801289736,1681457128
1681457128,1681457136
1681457136,1681457147
1681457147,1681457150
1681457150,1681457151
1681457151,1681457146
1681457146,1681457139
1681457139,1681457126
1681457126,1681457101
1681457101,1681457029
1681457029,1681456990
1681456990,9801289735
9801289735,1681456945
1681456945,1681456937
1681456937,1681456934
1681456934,1681456936
1681456936,1681456944
1681456944,1681456949
1681456949,1681456950
1681456950,1681456948
1681456948,6560390479
1681456950,1681456971
1681456971,1681457118
1681457118,1681457131
1681457131,1681457152
1681457144,1681457160
1681457160,1681457177
1681457177,1681457180
1681457180,1681457184
9843601683,1681456881
1681456881,1681456880
1681456880,1681456879
1681456879,1681456878
1681456878,1681456875
1681456875,9843601684
9843601684,1681456874
1681456874,9843601685
9843601685,1681456873
1681456873,9843601687
9843601687,1681456872
1681456872,9843601686
9843601686,1681456870
1681456870,9843601689
9843601689,1681456868
1681456868,1681456861
1681456861,1681456854
1681456854,1681456849
1681456849,1681456843
1681456843,1681456835
1681456835,1681456827
1681456827,9843601692
9843601692,1681456822
1681456822,9843601693
9843601693,9843601691
9843601691,1681456820
1681456820,9843601690
9843601690,1681456819
1681456819,1681456818
1681456818,1681456817
1681456817,1681456814
1681456814,1681456811
1681456811,1681456809
1681456809,1681456806
1681456806,1681456804
1681456804,1681456801
1681456801,1681456797
1681456797,1681456796
1681456796,1681456794
1681456794,1681456790
1681456790,1681456788
1681456788,1681456786
1681456786,1681456784
1681456784,1681456782
1681456782,1681456780
1681456780,1681456778
1681456778,1681456776
1681456776,1681456772
1681456772,1681456771
1681456771,1681456769
1681456769,1681456767
1681456767,1681456764
1681456764,1681456760
1681456760,1681456749
1681456749,1681456747
1681456747,1681456746
1681456746,1681456743
1681456743,1681456741
1681456741,1681456740
1681456740,1681456738
1681456738,1681456737
1681456737,1681456732
1681456732,1681456731
6225765115,309642857
309642857,309640796
309640796,309640795
309640795,562615466
562615466,309640794
309640794,309640793
309640793,309640792
309640792,2829272968
2829272968,2829272967
2829272967,2829272966
2829272966,562615462
1681488726,9843242489
9843242489,9843242491
9843242491,9843242492
9843242492,9843242493
9843242493,1681488901
1681488901,9843242496
9843242496,9843242495
9843242495,1681488986
1681488986,9843242494
9843242494,9843242488
9843242488,1681489002
1681489002,9843242487
9843242487,1681489015
1681489015,9843242483
9843242483,1681489052
1681489052,9843242481
9843242481,9843242482
9843242482,1681489061
1681489061,9843242480
9843242480,9843242479
9843242479,9843242484
9843242484,1681489054
1681489054,9843242486
9843242486,9843242478
9843242478,9843242485
9843242485,9843242477
9843242477,1681489047
1681489047,9843242470
9843242470,9843242475
1681488873,1681488858
1681488858,1681488841
1681488841,1681488837
1681488837,1681488830
1681488830,1681488820
1681488820,1681488812
1681488812,1681488798
1681488798,1681488784
1681488784,1681488782
1681488782,1681488789
1681488789,1681488790
1681488790,1681488774
1681488774,1681488750
1681488750,1681488732
1681488732,1681488728
1681456817,1681488623
1681488623,1681488694
1681488694,1681488728
1681488728,1681488754
1681488754,1681488804
1681488804,1681488824
1681488824,1681488827
1681488827,1681488832
1681488832,1681488853
1681488853,1681488855
1681488855,1681488867
1681488867,1681488870
1681488870,1681488873
1681488873,1681488894
1681488894,1681488899
1681488899,1681488905
1681488905,1681488915
1681488915,1681488918
1681488918,1681488917
1681488917,9843601688
9843601688,1681456872
12888083153,1681489190
1681489190,1681489189
1681489189,1681489188
1681489188,1681489187
1681489187,1681489186
1681489186,1681489185
1681489185,1681489184
1681489184,1681489183
1681489183,1681489182
1681489182,1681489179
1681489179,1681489178
1681489178,1681489180
1681489180,1681489181
1681489181,1681489177
1681489177,1681489174
1681489174,9843486091
9843486091,1681489173
1681489173,1681489176
1681489176,9843486092
9843486092,1681489175
1681489175,1681489172
1681489172,1681489169
1681489169,1681489151
1681489151,9843486093
9843486093,1681489147
1681489147,1681489144
1681489144,1681489139
1681489139,1681489138
1681456838,9843598762
9843598762,9843598757
9843598757,9843598758
9843598758,1681488808
1681488808,9843598759
9843598759,9843598754
9843598754,1681488834
1681488834,9843598756
9843598756,9843598755
9843598755,1681488861
1681488861,9843598760
9843598760,9843598751
9843598751,9843598749
9843598749,1681488879
1681488879,9843598748
9843598748,9843598750
9843598750,1681488890
1681488890,1681488881
1681488881,9843598811
9843598811,9843598747
9843598747,1681488883
1681488883,9843598753
9843598753,1681488892
1681488892,9843598752
9843598752,1681488897
1681488897,1681488900
1681488900,9843598833
9843598833,1681488903
1681488903,1681488919
1681488919,9843598812
9843598812,9843598813
9843598813,9843598832
9843598832,9843598814
9843598814,9843598815
9843598815,9843598831
9843598831,9843598816
9843598816,9843598817
9843598817,9843598829
9843598829,9843598818
9843598818,9843598830
9843598830,9843598828
9843598828,9843598819
9843598819,9843598820
9843598820,9843598827
9843598827,9843598821
9843598821,9843598822
9843598822,9843598823
9843598823,9843598824
9843598824,9843598825
9843598825,9843598826
1681488902,1681488904
1681488904,9868272436
9868272436,1681488911
1681488750,1681488792
1681488792,1681488806
1681488806,1681488818
1681488818,1681488822
1681488822,1681488827
1681488824,1681488817
1681488817,1681488810
1681488810,1681488796
1681488796,1681488776
1681488776,1681488739
1681488739,1681488718
1681488718,1681488722
1681488722,1681488728
1749437287,943875912
1754592312,2803028596
2803028596,2803032936
2803032936,6062732029
1754729486,1754729488
1754729488,1754729500
1754729500,1754729507
1754729507,1754729558
1754729558,1754729542
1754729542,1754729484
1754729484,1754729487
1754729487,1754729546
1754729546,1754729547
1754729547,1754729549
1754729549,1754729497
1754729497,1754729550
1754729550,1754729551
1754729551,1754729556
1754729556,1754729473
1754729473,1754729486
1754729505,1754729497
1754729467,1754729485
1754729485,3745099604
3745099604,1754729465
1754729465,1754729474
1754729474,1754729481
1754729481,1754729492
1754729492,1754729480
1754729480,3745099610
3745099610,1754729511
1754729507,9767010904
9767010904,1754729485
1754729485,1754729489
1754729489,1754729464
1754729464,1754729476
6742341827,10264384029
10264384029,10264384037
10264384037,10264384017
10264384017,10264384011
10264384011,6213742109
1764089462,345277871
345277871,6436034979
6436034979,9854985704
9854985704,9854985705
9854985705,6436034977
1764163551,10261781502
10261781502,1764163556
1764163556,10261781497
10261781497,1764163526
1764163526,10261781494
10261781494,1764163550
1764163550,10261781469
10261781469,10261781466
10261781466,1764163533
1764163533,10261781461
10261781461,1764163554
1764163554,10261816147
10261816147,10261781457
10261781457,10261781429
10261781426,10261840056
10261840056,4231806611
4231806611,10261816131
10261816131,4231806613
4231806613,10261816204
10261816204,10261816157
10261816157,4231806618
4231806618,10261816161
10261816161,1764163531
1764165555,1764165550
1764165550,6202059587
6202059587,12159147307
12159147307,12159111679
12159111679,6202059586
6202059586,5485189765
1764176539,1811692179
1811692179,9862064699
9862064699,10261879740
10261879740,12094747716
12094747716,1764176517
1764176517,12094747711
12094747711,12094747709
12094747709,12094747712
1811692129,6437500255
6437500255,1811692153
1811692153,11818544116
11818544116,11820352304
11820352304,1811692171
1811692171,11818544114
11818544114,1811692147
1811692147,11804946173
11804946173,11804945364
11804945364,1764176513
1765105593,1765105542
1765105542,2990369110
1765105584,11645316536
11645316536,11645316537
11645316537,1765105599
6436027675,1765105510
1765105510,1765105509
1765105525,10536842702
10536842702,1765105563
1765105563,9827004439
9827004439,9827004442
9827004442,9827004438
9827004438,9827004440
9827004440,1765105538
1765105538,9827004441
9827004441,1765105516
1765105516,9827004437
9827004437,6759289125
6759289125,1765105541
1765105541,6436027677
6436027677,6436027676
6436027676,6759289122
6759289122,1765105597
1765105589,12919028706
12919028706,11647827754
11647827754,1765105605
1765105606,1765105567
1765105528,11651923872
11651923872,11651923873
11651923873,1765105549
1765105549,1765105562
1765105562,11651893641
11651893641,1765105553
1765105553,2506015523
2506015523,1765105550
1765105550,1765105556
1765105556,7239050910
7239050910,7239050891
7239050891,7239050897
7239050897,7239050898
7239050898,11651918128
11651918128,11651918127
11651918127,6538752686
11647860855,7239080087
7239080087,9829951536
9829951536,7239080089
7239080089,11647860854
11647860854,1765105590
1765105543,11647827753
11647827753,1765105503
1765105601,9832864264
9832864264,1765105511
1765105506,1765105567
1765105567,1765105554
1765105554,1765105511
1765105550,7239056266
7239056266,9713031732
9713031732,9713031733
9713031733,6435672442
6435672442,6435878992
6435878992,9827239685
9827239685,1765105581
1765105581,9827239684
9827239684,9827239683
9827239683,2506015521
2506015521,9827239682
9827239682,9827239671
9827239671,2506015519
2506015519,9827239670
9827239670,7238968783
7238968783,11651918126
11651918126,2506015517
1765105512,11645297192
11645297192,1765105601
1765105601,1765105520
1765105520,1765105606
1765105606,12919028705
12919028705,1765105519
1765105519,1765105530
1765105530,1765105503
1765105503,1453758019
1765105505,11645316527
11645316527,1765105599
1765105599,1765105605
1765105605,1765105519
1765105531,1765105556
1765105556,7239050903
7239050903,7239050902
7239050902,6436359123
6436359123,6436359134
6436359134,9827239687
9827239687,1765105580
1765105580,9827239686
9827239686,2506015521
1765105520,9832864265
9832864265,1765105554
1765105554,6918479547
6918479547,1765105576
1765269510,6681358493
6681358493,1765269484
1765269484,1765269497
1765269497,1765269527
1765269527,6681358502
6681358502,1765269541
1765269541,1765269485
1765269485,6655403236
6655403236,1765269512
1765269512,1765269542
1765269484,6655403060
6655403060,6681358494
6681358494,6655403059
6655403059,1765269506
1765269506,11985043671
11985043671,309862880
309862880,12866435385
12866435385,6655403057
6655403057,6526141559
6526141559,309862882
309862882,6655403056
6655403056,11985043673
11985043673,309862883
309862883,9862064645
9862064645,309862884
309862884,6655403055
6655403055,9862064642
9862064642,11672262827
11672262827,309862885
309862885,6576508796
6576508796,13377661880
13377661880,6576508807
6576508807,6655403077
6655403077,6655403078
6655403078,6576508797
1800565240,1800565238
1800565238,1800565243
1800565243,1800565237
1800565237,1800565242
1800565242,1800565254
1800565254,1800565255
1800565255,1800565241
1800565241,1800565256
1800565256,1800565239
1800565239,1800565257
1800565257,9859986549
9859986549,1800565252
1800565252,1800565246
1800578897,1800578900
1800565240,1800578900
1800578900,1800578901
1800578902,1800578897
1800578897,1800578899
1765105505,7247251871
7247251871,7247251872
7247251872,7247251869
7247251869,7247251873
7247251873,9829951531
9829951531,1803838860
1803838860,1803838805
1803838805,11027148006
11027148006,11027148009
11027148009,6716233273
9860388499,6543918031
6543918031,9861971810
9861971810,9860388501
9860388501,11814065120
11814065120,11775572705
11775572705,6543918024
6543918024,11814285266
11814285266,5167356596
1811692147,11775572727
11775572727,1811692132
1811692132,11818544115
11818544115,1811692184
6543918032,11814425239
11814425239,11820352307
11820352307,1811692171
6191575237,6191575238
6191575238,6191575239
6191575239,6191575240
6191575240,6191575241
6191575241,6191575242
1811692129,1811692145
1811692145,1811692119
1811692135,1811692121
5167356598,5160730824
5160730824,5170727727
5170727727,5170727726
5170727726,9861987650
9861987650,5170727725
